ActivationID,ActivationDate,KAM_ID,Product_ID,Customer_PID,PortIn,Quantity,Points,PointsEligible
ACT-2026-000308,2026-07-01,K10,P-FIX-FBR,PID571142,None,1,9.71,True
ACT-2026-000309,2026-07-01,K10,P-MOB-GSM,PID637401,None,1,0.97,True
ACT-2026-000310,2026-07-01,K11,P-MOB-GSM,PID100017,None,1,0.97,True
ACT-2026-000311,2026-07-01,K11,P-MOB-GSM,PID364190,None,1,0.97,True
ACT-2026-000312,2026-07-01,K11,P-MOB-GSM,PID596861,None,1,0.97,True
ACT-2026-000313,2026-07-01,K11,P-MOB-OTH,PID514246,None,1,1.45,True
ACT-2026-000314,2026-07-01,K11,P-MOB-GSM,PID605633,MNP,1,1.94,True
ACT-2026-000315,2026-07-01,K11,P-MOB-GSM,PID547490,MNP,1,1.94,True
ACT-2026-000316,2026-07-01,K11,P-DIG-SVC,PID716461,None,1,5.57,True
ACT-2026-000317,2026-07-01,K12,P-MOB-GSM,PID522756,None,1,0.97,True
ACT-2026-000318,2026-07-01,K12,P-MOB-GSM,PID544573,None,1,0.97,True
ACT-2026-000319,2026-07-01,K12,P-MOB-GSM,PID249458,None,1,0.97,True
ACT-2026-000320,2026-07-01,K12,P-MOB-GSM,PID709557,None,1,0.97,True
ACT-2026-000321,2026-07-01,K12,P-MOB-GSM,PID702705,None,1,0.97,True
ACT-2026-000322,2026-07-01,K12,P-FIX-WFA,PID807054,None,1,5.82,True
ACT-2026-000323,2026-07-01,K12,P-MOB-GSM,PID767975,MNP,1,1.94,True
ACT-2026-000324,2026-07-01,K12,P-MOB-GSM,PID958862,None,1,0.97,True
ACT-2026-000325,2026-07-01,K13,P-MOB-GSM,PID809717,None,1,1.03,True
ACT-2026-000326,2026-07-01,K13,P-MOB-GSM,PID494709,None,1,1.03,True
ACT-2026-000327,2026-07-01,K13,P-MOB-GSM,PID606391,None,1,1.03,True
ACT-2026-000328,2026-07-01,K13,P-MOB-GSM,PID951466,MNP,1,2.07,True
ACT-2026-000329,2026-07-01,K13,P-MOB-GSM,PID208493,None,1,1.03,True
ACT-2026-000330,2026-07-01,K13,P-MOB-GSM,PID834388,None,1,1.03,True
ACT-2026-000331,2026-07-01,K13,P-DEV-DEV,PID123930,None,1,6.58,True
ACT-2026-000332,2026-07-01,K13,P-MOB-GSM,PID461170,None,1,1.03,True
ACT-2026-000333,2026-07-01,K13,P-FIX-BIB,PID427411,None,1,9.72,True
ACT-2026-000334,2026-07-01,K13,P-MOB-GSM,PID829422,None,1,1.03,True
ACT-2026-000335,2026-07-01,K13,P-MOB-GSM,PID592931,None,1,1.03,True
ACT-2026-000336,2026-07-01,K13,P-DIG-SVC,PID442585,None,1,4.92,True
ACT-2026-000337,2026-07-01,K13,P-DEV-DEV,PID575190,None,1,6.58,True
ACT-2026-000338,2026-07-01,K13,P-MOB-GSM,PID122715,None,1,1.03,True
ACT-2026-000339,2026-07-01,K13,P-MOB-OTH,PID328471,None,1,1.55,True
ACT-2026-000340,2026-07-01,K13,P-MOB-GSM,PID845720,None,1,1.03,True
ACT-2026-000341,2026-07-01,K13,P-MOB-GSM,PID836685,None,1,1.03,True
ACT-2026-000342,2026-07-01,K13,P-MOB-GSM,PID605856,None,1,1.03,True
ACT-2026-000343,2026-07-01,K13,P-MOB-GSM,PID146523,None,1,1.03,True
ACT-2026-000344,2026-07-01,K13,P-MOB-GSM,PID952345,None,1,1.03,True
ACT-2026-000345,2026-07-01,K13,P-MOB-GSM,PID186602,MNP,1,2.07,True
ACT-2026-000346,2026-07-01,K13,P-MOB-OTH,PID380156,None,1,1.55,True
ACT-2026-000347,2026-07-01,K13,P-FIX-WFA,PID280454,None,1,3.89,True
ACT-2026-000348,2026-07-01,K13,P-MOB-GSM,PID695762,None,1,1.03,True
ACT-2026-000349,2026-07-01,K13,P-MOB-GSM,PID830704,None,1,1.03,True
ACT-2026-000350,2026-07-01,K13,P-MOB-OTH,PID432780,None,1,1.55,True
ACT-2026-000351,2026-07-01,K13,P-MOB-GSM,PID783785,None,1,1.03,True
ACT-2026-000352,2026-07-01,K13,P-MOB-GSM,PID533439,None,1,1.03,True
ACT-2026-000353,2026-07-01,K13,P-MOB-GSM,PID194176,MNP,1,2.07,True
ACT-2026-000354,2026-07-01,K13,P-FIX-FBR,PID555580,None,1,6.48,True
ACT-2026-000355,2026-07-01,K13,P-MOB-GSM,PID997919,MNP,1,2.07,True
ACT-2026-000356,2026-07-01,K13,P-MOB-OTH,PID579708,None,1,1.55,True
ACT-2026-000357,2026-07-01,K13,P-MOB-GSM,PID262742,None,1,1.03,True
ACT-2026-000358,2026-07-01,K13,P-MOB-GSM,PID587963,None,1,1.03,True
ACT-2026-000359,2026-07-01,K13,P-MOB-GSM,PID124835,None,1,1.03,True
ACT-2026-000360,2026-07-01,K13,P-MOB-GSM,PID578667,None,1,1.03,True
ACT-2026-000361,2026-07-01,K13,P-MOB-GSM,PID407213,MNP,1,2.07,True
ACT-2026-000362,2026-07-01,K14,P-MOB-GSM,PID641968,None,1,1.03,True
ACT-2026-000363,2026-07-01,K14,P-MOB-GSM,PID567250,None,1,1.03,True
ACT-2026-000364,2026-07-01,K14,P-MOB-GSM,PID564184,None,1,1.03,True
ACT-2026-000365,2026-07-01,K14,P-MOB-OTH,PID813907,None,1,1.55,True
ACT-2026-000366,2026-07-01,K14,P-MOB-GSM,PID503003,MNP,1,2.07,True
ACT-2026-000367,2026-07-01,K14,P-FIX-WFA,PID669850,None,1,3.89,True
ACT-2026-000368,2026-07-01,K14,P-MOB-GSM,PID343400,None,1,1.03,True
ACT-2026-000369,2026-07-01,K14,P-MOB-GSM,PID640916,None,1,1.03,True
ACT-2026-000370,2026-07-01,K14,P-MOB-GSM,PID928076,None,1,1.03,True
ACT-2026-000371,2026-07-01,K14,P-MOB-OTH,PID224001,None,1,1.55,True
ACT-2026-000372,2026-07-01,K14,P-MOB-GSM,PID966433,None,1,1.03,True
ACT-2026-000373,2026-07-01,K14,P-MOB-GSM,PID721229,MNP,1,2.07,True
ACT-2026-000374,2026-07-01,K14,P-DEV-DEV,PID323681,None,1,6.58,True
ACT-2026-000375,2026-07-01,K14,P-MOB-GSM,PID603125,None,1,1.03,True
ACT-2026-000376,2026-07-01,K14,P-MOB-GSM,PID568742,None,1,1.03,True
ACT-2026-000377,2026-07-01,K14,P-MOB-GSM,PID915717,None,1,1.03,True
ACT-2026-000378,2026-07-01,K14,P-MOB-GSM,PID823065,None,1,1.03,True
ACT-2026-000379,2026-07-01,K14,P-MOB-GSM,PID360579,None,1,1.03,True
ACT-2026-000380,2026-07-01,K14,P-MOB-GSM,PID967509,None,1,1.03,True
ACT-2026-000381,2026-07-01,K14,P-MOB-GSM,PID535008,MNP,1,2.07,True
ACT-2026-000382,2026-07-01,K14,P-DEV-DEV,PID204878,None,1,6.58,True
ACT-2026-000383,2026-07-01,K14,P-MOB-GSM,PID875607,None,1,1.03,True
ACT-2026-000384,2026-07-01,K14,P-MOB-GSM,PID315034,None,1,1.03,True
ACT-2026-000385,2026-07-01,K14,P-MOB-GSM,PID830204,None,1,1.03,True
ACT-2026-000386,2026-07-01,K14,P-MOB-GSM,PID588234,None,1,1.03,True
ACT-2026-000387,2026-07-01,K14,P-MOB-GSM,PID690119,None,1,1.03,True
ACT-2026-000388,2026-07-01,K14,P-MOB-GSM,PID988903,None,1,1.03,True
ACT-2026-000389,2026-07-01,K14,P-MOB-GSM,PID166633,None,1,1.03,True
ACT-2026-000390,2026-07-01,K14,P-MOB-GSM,PID700007,None,1,1.03,True
ACT-2026-000391,2026-07-01,K14,P-MOB-GSM,PID789020,None,1,1.03,True
ACT-2026-000392,2026-07-01,K15,P-MOB-GSM,PID925029,None,1,1.03,True
ACT-2026-000393,2026-07-01,K15,P-MOB-GSM,PID996045,None,1,1.03,True
ACT-2026-000394,2026-07-01,K15,P-MOB-GSM,PID922943,None,1,1.03,True
ACT-2026-000395,2026-07-01,K15,P-MOB-GSM,PID267956,None,1,1.03,True
ACT-2026-000396,2026-07-01,K15,P-MOB-GSM,PID449725,None,1,1.03,True
ACT-2026-000397,2026-07-01,K15,P-MOB-GSM,PID911793,None,1,1.03,True
ACT-2026-000398,2026-07-01,K15,P-MOB-OTH,PID487680,None,1,1.55,True
ACT-2026-000399,2026-07-01,K15,P-MOB-GSM,PID123271,MNP,1,2.07,True
ACT-2026-000400,2026-07-01,K15,P-DIG-SVC,PID905999,None,1,4.92,True
ACT-2026-000401,2026-07-01,K15,P-MOB-GSM,PID626505,None,1,1.03,True
ACT-2026-000402,2026-07-01,K15,P-FIX-FBR,PID198620,None,1,6.48,True
ACT-2026-000403,2026-07-01,K15,P-MOB-GSM,PID571204,None,1,1.03,True
ACT-2026-000404,2026-07-01,K15,P-MOB-GSM,PID700493,None,1,1.03,True
ACT-2026-000405,2026-07-01,K15,P-MOB-GSM,PID281695,None,1,1.03,True
ACT-2026-000406,2026-07-01,K15,P-MOB-GSM,PID654336,None,1,1.03,True
ACT-2026-000407,2026-07-01,K15,P-MOB-GSM,PID814840,MNP,1,2.07,True
ACT-2026-000408,2026-07-01,K15,P-MOB-GSM,PID607991,None,1,1.03,True
ACT-2026-000409,2026-07-01,K15,P-MOB-GSM,PID981288,MNP,1,2.07,True
ACT-2026-000410,2026-07-01,K15,P-MOB-GSM,PID659991,None,1,1.03,True
ACT-2026-000411,2026-07-01,K15,P-MOB-GSM,PID823437,MNP,1,2.07,True
ACT-2026-000412,2026-07-01,K15,P-MOB-GSM,PID968900,None,1,1.03,True
ACT-2026-000413,2026-07-01,K15,P-MOB-GSM,PID817823,None,1,1.03,True
ACT-2026-000414,2026-07-01,K15,P-MOB-GSM,PID335161,None,1,1.03,True
ACT-2026-000415,2026-07-01,K15,P-MOB-GSM,PID839342,None,1,1.03,True
ACT-2026-000416,2026-07-01,K15,P-MOB-GSM,PID282093,None,1,1.03,True
ACT-2026-000417,2026-07-01,K15,P-MOB-GSM,PID787322,None,1,1.03,True
ACT-2026-000418,2026-07-01,K15,P-MOB-GSM,PID354066,MNP,1,2.07,True
ACT-2026-000419,2026-07-01,K15,P-MOB-GSM,PID325420,None,1,1.03,True
ACT-2026-000420,2026-07-01,K16,P-MOB-GSM,PID961986,MNP,1,2.07,True
ACT-2026-000421,2026-07-01,K16,P-MOB-GSM,PID327709,None,1,1.03,True
ACT-2026-000422,2026-07-01,K16,P-MOB-GSM,PID430948,None,1,1.03,True
ACT-2026-000423,2026-07-01,K16,P-MOB-GSM,PID412485,None,1,1.03,True
ACT-2026-000424,2026-07-01,K16,P-MOB-GSM,PID343068,None,1,1.03,True
ACT-2026-000425,2026-07-01,K16,P-MOB-GSM,PID811690,None,1,1.03,True
ACT-2026-000426,2026-07-01,K16,P-MOB-GSM,PID411798,None,1,1.03,True
ACT-2026-000427,2026-07-01,K16,P-MOB-GSM,PID460875,MNP,1,2.07,True
ACT-2026-000428,2026-07-01,K16,P-MOB-GSM,PID458974,None,1,1.03,True
ACT-2026-000429,2026-07-01,K16,P-FIX-WFA,PID161838,FNP,1,3.89,True
ACT-2026-000430,2026-07-01,K16,P-MOB-GSM,PID169404,MNP,1,2.07,True
ACT-2026-000431,2026-07-01,K16,P-FIX-WFA,PID991552,None,1,3.89,True
ACT-2026-000432,2026-07-01,K16,P-MOB-GSM,PID425951,None,1,1.03,True
ACT-2026-000433,2026-07-01,K16,P-MOB-GSM,PID784048,None,1,1.03,True
ACT-2026-000434,2026-07-01,K16,P-MOB-GSM,PID410559,None,1,1.03,True
ACT-2026-000435,2026-07-01,K16,P-MOB-GSM,PID903561,MNP,1,2.07,True
ACT-2026-000436,2026-07-01,K16,P-MOB-GSM,PID944259,MNP,1,2.07,True
ACT-2026-000437,2026-07-01,K16,P-MOB-GSM,PID333209,MNP,1,2.07,True
ACT-2026-000438,2026-07-01,K17,P-MOB-GSM,PID294183,None,1,1.03,True
ACT-2026-000439,2026-07-01,K17,P-MOB-GSM,PID358571,MNP,1,2.07,True
ACT-2026-000440,2026-07-01,K17,P-MOB-GSM,PID282929,MNP,1,2.07,True
ACT-2026-000441,2026-07-01,K17,P-MOB-GSM,PID408418,MNP,1,2.07,True
ACT-2026-000442,2026-07-01,K17,P-MOB-GSM,PID384286,None,1,1.03,True
ACT-2026-000443,2026-07-01,K17,P-MOB-GSM,PID758073,None,1,1.03,True
ACT-2026-000444,2026-07-01,K17,P-MOB-GSM,PID561870,None,1,1.03,True
ACT-2026-000445,2026-07-01,K17,P-FIX-FBR,PID956199,None,1,6.48,True
ACT-2026-000446,2026-07-01,K17,P-MOB-GSM,PID999043,None,1,1.03,True
ACT-2026-000447,2026-07-01,K17,P-MOB-GSM,PID852843,None,1,1.03,True
ACT-2026-000448,2026-07-01,K17,P-MOB-GSM,PID542221,MNP,1,2.07,True
ACT-2026-000449,2026-07-01,K17,P-MOB-GSM,PID788203,MNP,1,2.07,True
ACT-2026-000450,2026-07-01,K17,P-FIX-FBR,PID778906,None,1,6.48,True
ACT-2026-000451,2026-07-01,K17,P-MOB-GSM,PID846092,MNP,1,2.07,True
ACT-2026-000452,2026-07-01,K17,P-MOB-GSM,PID111089,None,1,1.03,True
ACT-2026-000453,2026-07-01,K17,P-MOB-GSM,PID268737,None,1,1.03,True
ACT-2026-000454,2026-07-01,K18,P-MOB-GSM,PID216064,None,1,1.03,True
ACT-2026-000455,2026-07-01,K18,P-MOB-GSM,PID294515,None,1,1.03,True
ACT-2026-000456,2026-07-01,K18,P-MOB-GSM,PID160112,None,1,1.03,True
ACT-2026-000457,2026-07-01,K18,P-MOB-GSM,PID239207,None,1,1.03,True
ACT-2026-000458,2026-07-01,K18,P-MOB-GSM,PID575852,None,1,1.03,True
ACT-2026-000459,2026-07-01,K18,P-MOB-GSM,PID131544,None,1,1.03,True
ACT-2026-000460,2026-07-01,K18,P-MOB-GSM,PID503913,None,1,1.03,True
ACT-2026-000461,2026-07-01,K18,P-MOB-GSM,PID991219,None,1,0.0,False
ACT-2026-000462,2026-07-02,K01,P-FIX-FBR,PID359716,None,1,11.02,True
ACT-2026-000463,2026-07-02,K01,P-MOB-GSM,PID922485,MNP,1,2.21,True
ACT-2026-000464,2026-07-02,K01,P-FIX-WFA,PID375147,None,1,6.61,True
ACT-2026-000465,2026-07-02,K01,P-MOB-GSM,PID908899,None,1,1.11,True
ACT-2026-000466,2026-07-02,K01,P-MOB-GSM,PID256899,MNP,1,2.21,True
ACT-2026-000467,2026-07-02,K01,P-MOB-GSM,PID458235,None,1,1.11,True
ACT-2026-000468,2026-07-02,K01,P-MOB-GSM,PID784165,None,1,1.11,True
ACT-2026-000469,2026-07-02,K01,P-MOB-GSM,PID111739,None,1,1.11,True
ACT-2026-000470,2026-07-02,K01,P-DEV-DEV,PID204314,None,1,4.28,True
ACT-2026-000471,2026-07-02,K01,P-MOB-GSM,PID596808,None,1,1.11,True
ACT-2026-000472,2026-07-02,K01,P-MOB-GSM,PID218091,None,1,1.11,True
ACT-2026-000473,2026-07-02,K01,P-MOB-GSM,PID943396,None,1,1.11,True
ACT-2026-000474,2026-07-02,K01,P-DEV-DEV,PID900796,None,1,4.28,True
ACT-2026-000475,2026-07-02,K01,P-MOB-GSM,PID284358,MNP,1,2.21,True
ACT-2026-000476,2026-07-02,K02,P-MOB-GSM,PID534260,None,1,1.11,True
ACT-2026-000477,2026-07-02,K02,P-MOB-GSM,PID219538,MNP,1,2.21,True
ACT-2026-000478,2026-07-02,K02,P-MOB-GSM,PID691373,MNP,1,2.21,True
ACT-2026-000479,2026-07-02,K02,P-MOB-GSM,PID140178,None,1,1.11,True
ACT-2026-000480,2026-07-02,K02,P-DEV-DEV,PID287982,None,1,4.28,True
ACT-2026-000481,2026-07-02,K02,P-MOB-GSM,PID830695,None,1,1.11,True
ACT-2026-000482,2026-07-02,K02,P-MOB-GSM,PID795511,None,1,1.11,True
ACT-2026-000483,2026-07-02,K02,P-MOB-GSM,PID920508,None,1,1.11,True
ACT-2026-000484,2026-07-02,K02,P-MOB-GSM,PID747165,MNP,1,2.21,True
ACT-2026-000485,2026-07-02,K02,P-MOB-GSM,PID910036,None,1,1.11,True
ACT-2026-000486,2026-07-02,K02,P-MOB-GSM,PID625220,None,1,1.11,True
ACT-2026-000487,2026-07-02,K02,P-MOB-GSM,PID199703,None,1,1.11,True
ACT-2026-000488,2026-07-02,K03,P-MOB-GSM,PID477022,MNP,1,2.21,True
ACT-2026-000489,2026-07-02,K03,P-MOB-OTH,PID457658,None,1,1.66,True
ACT-2026-000490,2026-07-02,K03,P-MOB-GSM,PID122932,None,1,1.11,True
ACT-2026-000491,2026-07-02,K03,P-MOB-GSM,PID114207,None,1,1.11,True
ACT-2026-000492,2026-07-02,K03,P-MOB-GSM,PID777781,None,1,1.11,True
ACT-2026-000493,2026-07-02,K03,P-MOB-GSM,PID846582,None,1,1.11,True
ACT-2026-000494,2026-07-02,K03,P-MOB-GSM,PID260270,None,1,1.11,True
ACT-2026-000495,2026-07-02,K03,P-MOB-GSM,PID615993,None,1,1.11,True
ACT-2026-000496,2026-07-02,K03,P-MOB-GSM,PID262599,None,1,1.11,True
ACT-2026-000497,2026-07-02,K03,P-MOB-GSM,PID338183,None,1,1.11,True
ACT-2026-000498,2026-07-02,K03,P-MOB-GSM,PID424732,None,1,1.11,True
ACT-2026-000499,2026-07-02,K03,P-DEV-DEV,PID946768,None,1,4.28,True
ACT-2026-000500,2026-07-02,K03,P-MOB-GSM,PID252648,None,1,1.11,True
ACT-2026-000501,2026-07-02,K03,P-MOB-GSM,PID282338,None,1,1.11,True
ACT-2026-000502,2026-07-02,K03,P-MOB-GSM,PID635294,None,1,1.11,True
ACT-2026-000503,2026-07-02,K03,P-MOB-GSM,PID264463,None,1,1.11,True
ACT-2026-000504,2026-07-02,K04,P-MOB-GSM,PID489188,MNP,1,2.21,True
ACT-2026-000505,2026-07-02,K04,P-MOB-GSM,PID256257,None,1,1.11,True
ACT-2026-000506,2026-07-02,K04,P-MOB-GSM,PID585365,None,1,1.11,True
ACT-2026-000507,2026-07-02,K04,P-MOB-GSM,PID944967,MNP,1,2.21,True
ACT-2026-000508,2026-07-02,K04,P-MOB-GSM,PID782697,None,1,1.11,True
ACT-2026-000509,2026-07-02,K04,P-MOB-GSM,PID758815,None,1,1.11,True
ACT-2026-000510,2026-07-02,K04,P-DEV-DEV,PID548213,None,1,4.28,True
ACT-2026-000511,2026-07-02,K04,P-MOB-GSM,PID290549,None,1,1.11,True
ACT-2026-000512,2026-07-02,K04,P-MOB-GSM,PID431227,MNP,1,2.21,True
ACT-2026-000513,2026-07-02,K04,P-MOB-GSM,PID276694,MNP,1,2.21,True
ACT-2026-000514,2026-07-02,K04,P-MOB-GSM,PID917406,MNP,1,2.21,True
ACT-2026-000515,2026-07-02,K04,P-MOB-GSM,PID645307,None,1,1.11,True
ACT-2026-000516,2026-07-02,K04,P-FIX-FBR,PID793560,None,1,11.02,True
ACT-2026-000517,2026-07-02,K05,P-MOB-GSM,PID204538,None,1,1.11,True
ACT-2026-000518,2026-07-02,K05,P-MOB-GSM,PID937506,None,1,1.11,True
ACT-2026-000519,2026-07-02,K05,P-MOB-GSM,PID261803,None,1,1.11,True
ACT-2026-000520,2026-07-02,K05,P-DIG-SVC,PID885760,None,1,5.6,True
ACT-2026-000521,2026-07-02,K06,P-MOB-GSM,PID105556,None,1,1.11,True
ACT-2026-000522,2026-07-02,K07,P-MOB-GSM,PID665815,None,1,0.97,True
ACT-2026-000523,2026-07-02,K07,P-FIX-BIB,PID914412,None,1,14.56,True
ACT-2026-000524,2026-07-02,K07,P-MOB-GSM,PID612745,None,1,0.97,True
ACT-2026-000525,2026-07-02,K07,P-MOB-GSM,PID909616,None,1,0.97,True
ACT-2026-000526,2026-07-02,K07,P-MOB-GSM,PID227307,None,1,0.97,True
ACT-2026-000527,2026-07-02,K07,P-MOB-GSM,PID606316,MNP,1,1.94,True
ACT-2026-000528,2026-07-02,K07,P-MOB-GSM,PID221223,None,1,0.97,True
ACT-2026-000529,2026-07-02,K08,P-MOB-OTH,PID112547,None,1,1.45,True
ACT-2026-000530,2026-07-02,K08,P-MOB-GSM,PID740469,MNP,1,1.94,True
ACT-2026-000531,2026-07-02,K08,P-MOB-GSM,PID211193,None,1,0.97,True
ACT-2026-000532,2026-07-02,K08,P-MOB-GSM,PID634449,MNP,1,1.94,True
ACT-2026-000533,2026-07-02,K08,P-MOB-GSM,PID198978,MNP,1,1.94,True
ACT-2026-000534,2026-07-02,K08,P-MOB-GSM,PID608855,None,1,0.97,True
ACT-2026-000535,2026-07-02,K08,P-MOB-GSM,PID777072,None,1,0.97,True
ACT-2026-000536,2026-07-02,K08,P-MOB-GSM,PID933939,None,1,0.97,True
ACT-2026-000537,2026-07-02,K08,P-MOB-GSM,PID384685,None,1,0.97,True
ACT-2026-000538,2026-07-02,K08,P-MOB-GSM,PID844846,None,1,0.97,True
ACT-2026-000539,2026-07-02,K08,P-MOB-GSM,PID363448,None,1,0.97,True
ACT-2026-000540,2026-07-02,K08,P-MOB-GSM,PID805839,MNP,1,1.94,True
ACT-2026-000541,2026-07-02,K09,P-MOB-GSM,PID225100,MNP,1,1.94,True
ACT-2026-000542,2026-07-02,K09,P-MOB-GSM,PID680922,None,1,0.97,True
ACT-2026-000543,2026-07-02,K09,P-MOB-GSM,PID232960,None,1,0.97,True
ACT-2026-000544,2026-07-02,K09,P-MOB-GSM,PID829400,None,1,0.97,True
ACT-2026-000545,2026-07-02,K09,P-MOB-GSM,PID881154,None,1,0.97,True
ACT-2026-000546,2026-07-02,K10,P-MOB-GSM,PID774817,None,1,0.97,True
ACT-2026-000547,2026-07-02,K10,P-MOB-GSM,PID163812,None,1,0.97,True
ACT-2026-000548,2026-07-02,K10,P-MOB-GSM,PID620814,None,1,0.97,True
ACT-2026-000549,2026-07-02,K10,P-MOB-GSM,PID633793,None,1,0.97,True
ACT-2026-000550,2026-07-02,K10,P-MOB-GSM,PID508941,None,1,0.97,True
ACT-2026-000551,2026-07-02,K10,P-MOB-GSM,PID801617,MNP,1,1.94,True
ACT-2026-000552,2026-07-02,K10,P-MOB-GSM,PID325502,None,1,0.97,True
ACT-2026-000553,2026-07-02,K10,P-MOB-GSM,PID419008,None,1,0.97,True
ACT-2026-000554,2026-07-02,K10,P-MOB-GSM,PID463978,None,1,0.97,True
ACT-2026-000555,2026-07-02,K10,P-DIG-SVC,PID838008,None,1,5.57,True
ACT-2026-000556,2026-07-02,K11,P-MOB-GSM,PID292705,MNP,1,1.94,True
ACT-2026-000557,2026-07-02,K11,P-MOB-GSM,PID858559,None,1,0.97,True
ACT-2026-000558,2026-07-02,K11,P-MOB-GSM,PID800997,MNP,1,1.94,True
ACT-2026-000559,2026-07-02,K11,P-FIX-WFA,PID611281,None,1,5.82,True
ACT-2026-000560,2026-07-02,K11,P-MOB-GSM,PID693393,None,1,0.97,True
ACT-2026-000561,2026-07-02,K11,P-MOB-GSM,PID614410,None,1,0.97,True
ACT-2026-000562,2026-07-02,K12,P-MOB-GSM,PID353584,MNP,1,1.94,True
ACT-2026-000563,2026-07-02,K12,P-MOB-GSM,PID871547,None,1,0.97,True
ACT-2026-000564,2026-07-02,K12,P-DIG-SVC,PID476862,None,1,5.74,True
ACT-2026-000565,2026-07-02,K12,P-MOB-GSM,PID349156,None,1,0.97,True
ACT-2026-000566,2026-07-02,K12,P-MOB-GSM,PID938962,None,1,-1.59,True
ACT-2026-000567,2026-07-02,K12,P-MOB-GSM,PID671602,None,1,0.97,True
ACT-2026-000568,2026-07-02,K13,P-MOB-GSM,PID697144,None,1,1.03,True
ACT-2026-000569,2026-07-02,K13,P-MOB-GSM,PID385798,None,1,1.03,True
ACT-2026-000570,2026-07-02,K13,P-MOB-GSM,PID265328,None,1,0.0,False
ACT-2026-000571,2026-07-02,K13,P-MOB-GSM,PID541267,None,1,1.03,True
ACT-2026-000572,2026-07-02,K13,P-MOB-GSM,PID491929,None,1,1.03,True
ACT-2026-000573,2026-07-02,K13,P-MOB-GSM,PID727652,None,1,1.03,True
ACT-2026-000574,2026-07-02,K13,P-MOB-GSM,PID285650,None,1,1.03,True
ACT-2026-000575,2026-07-02,K13,P-FIX-FBR,PID235850,None,1,6.48,True
ACT-2026-000576,2026-07-02,K13,P-MOB-GSM,PID527459,MNP,1,2.07,True
ACT-2026-000577,2026-07-02,K13,P-MOB-GSM,PID368515,None,1,1.03,True
ACT-2026-000578,2026-07-02,K13,P-MOB-GSM,PID992529,MNP,1,2.07,True
ACT-2026-000579,2026-07-02,K13,P-MOB-OTH,PID994028,None,1,1.55,True
ACT-2026-000580,2026-07-02,K14,P-MOB-GSM,PID863750,MNP,1,2.07,True
ACT-2026-000581,2026-07-02,K14,P-FIX-FBR,PID406461,None,1,6.48,True
ACT-2026-000582,2026-07-02,K14,P-MOB-GSM,PID902186,MNP,1,2.07,True
ACT-2026-000583,2026-07-02,K14,P-FIX-FBR,PID840406,None,1,6.48,True
ACT-2026-000584,2026-07-02,K14,P-MOB-GSM,PID170367,None,1,1.03,True
ACT-2026-000585,2026-07-02,K14,P-MOB-GSM,PID615142,None,1,1.03,True
ACT-2026-000586,2026-07-02,K14,P-MOB-GSM,PID156014,None,1,1.03,True
ACT-2026-000587,2026-07-02,K14,P-MOB-GSM,PID738020,None,1,1.03,True
ACT-2026-000588,2026-07-02,K14,P-FIX-FBR,PID228243,None,1,6.48,True
ACT-2026-000589,2026-07-02,K14,P-MOB-GSM,PID670137,None,1,1.03,True
ACT-2026-000590,2026-07-02,K14,P-MOB-OTH,PID652614,None,1,1.55,True
ACT-2026-000591,2026-07-02,K14,P-MOB-GSM,PID901746,MNP,1,2.07,True
ACT-2026-000592,2026-07-02,K14,P-FIX-WFA,PID933710,None,1,3.89,True
ACT-2026-000593,2026-07-02,K14,P-MOB-GSM,PID510419,None,1,1.03,True
ACT-2026-000594,2026-07-02,K14,P-MOB-GSM,PID705235,MNP,1,2.07,True
ACT-2026-000595,2026-07-02,K14,P-MOB-GSM,PID341248,None,1,1.03,True
ACT-2026-000596,2026-07-02,K15,P-MOB-GSM,PID127032,None,1,1.03,True
ACT-2026-000597,2026-07-02,K15,P-MOB-GSM,PID791848,MNP,1,2.07,True
ACT-2026-000598,2026-07-02,K15,P-MOB-GSM,PID832003,None,1,1.03,True
ACT-2026-000599,2026-07-02,K15,P-MOB-GSM,PID700040,MNP,1,2.07,True
ACT-2026-000600,2026-07-02,K15,P-MOB-GSM,PID635026,None,1,1.03,True
ACT-2026-000601,2026-07-02,K15,P-FIX-BIB,PID539869,None,1,9.72,True
ACT-2026-000602,2026-07-02,K16,P-MOB-OTH,PID479813,None,1,1.55,True
ACT-2026-000603,2026-07-02,K16,P-MOB-GSM,PID742656,None,1,1.03,True
ACT-2026-000604,2026-07-02,K16,P-MOB-GSM,PID818554,None,1,1.03,True
ACT-2026-000605,2026-07-02,K16,P-MOB-GSM,PID305965,None,1,1.03,True
ACT-2026-000606,2026-07-02,K16,P-MOB-GSM,PID729010,None,1,1.03,True
ACT-2026-000607,2026-07-02,K17,P-MOB-OTH,PID737197,None,1,1.55,True
ACT-2026-000608,2026-07-02,K17,P-FIX-WFA,PID261146,None,1,3.89,True
ACT-2026-000609,2026-07-02,K17,P-MOB-GSM,PID801496,None,1,1.03,True
ACT-2026-000610,2026-07-02,K17,P-MOB-GSM,PID885767,None,1,1.03,True
ACT-2026-000611,2026-07-02,K17,P-MOB-GSM,PID783459,None,1,1.03,True
ACT-2026-000612,2026-07-02,K17,P-DIG-SVC,PID880905,None,1,4.92,True
ACT-2026-000613,2026-07-02,K18,P-MOB-GSM,PID536318,None,1,1.03,True
ACT-2026-000614,2026-07-02,K18,P-MOB-GSM,PID776788,None,1,1.03,True
